httpRequest.latency,httpRequest.protocol,httpRequest.referer,httpRequest.remoteIp,httpRequest.requestMethod,httpRequest.requestSize,httpRequest.requestUrl,httpRequest.responseSize,httpRequest.serverIp,httpRequest.status,httpRequest.userAgent,insertId,"labels.""commit-sha""","labels.""gcb-build-id""","labels.""gcb-trigger-id""","labels.""gcb-trigger-region""",labels.instanceId,"labels.""managed-by""",logName,receiveLocation,receiveTimestamp,resource.labels.configuration_name,resource.labels.location,resource.labels.project_id,resource.labels.revision_name,resource.labels.service_name,resource.type,severity,spanId,textPayload,timestamp,trace,traceSampled
0.064396612s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1468,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",66298331000c357ac6e4f40e,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:53.810177835Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,5102634492925392306,,2024-04-24T22:09:53.734210Z,projects/production-environment-412808/traces/58180b6c6db1933eeb0352e967218505,
0.060246582s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1468,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629832f000c0c708dc48cb1,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:51.810539870Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,10860730347376289437,,2024-04-24T22:09:51.727650Z,projects/production-environment-412808/traces/b2ca389ba86cde0d0e5f8e1de4c9d268,true
0.052705664s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1468,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629832e000c31a713962ebf,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:50.812101011Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,3474231212501969250,,2024-04-24T22:09:50.744671Z,projects/production-environment-412808/traces/55ff0b13e3ce2097fec9e0967c96a655,
0.060512703s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1469,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629832c000c40f1421e09f4,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:48.815746594Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,17429478071915979711,,2024-04-24T22:09:48.740681Z,projects/production-environment-412808/traces/0da39ac0d8da3cb77a41095ab8b3e74f,
0.048593108s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1469,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629832b000bf1405e7f922e,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:47.814774272Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,18091199842032319693,,2024-04-24T22:09:47.732383Z,projects/production-environment-412808/traces/50f896b305e5f0af7f24bb55f80deea5,
0.058740170s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1468,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",66298329000c0d85b5730f9f,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:45.816603924Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,18051030418108942825,,2024-04-24T22:09:45.729523Z,projects/production-environment-412808/traces/0d8b669f9576bf60d1b452e0a8729c78,
0.051526448s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1469,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",66298328000c004233c2d30e,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:44.817237067Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,14110085098875989897,,2024-04-24T22:09:44.732412Z,projects/production-environment-412808/traces/7e2d29e4eea4ec440e85df9864a4bcf9,
0.062570875s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1469,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",66298326000838001cae6fd2,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:42.819694386Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,2677378203826773508,,2024-04-24T22:09:42.474548Z,projects/production-environment-412808/traces/0d7019e5cd7dcc07a6b3bad608640b4a,
0.066298484s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1468,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",662983250000ba88c091359a,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:41.153732586Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,11045619974377640993,,2024-04-24T22:09:40.979417Z,projects/production-environment-412808/traces/19538d4283152c62ee89d241cab840ed,true
0.059726210s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1468,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629832300081fee725a2b25,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:39.822788183Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,14760316720301761417,,2024-04-24T22:09:39.470931Z,projects/production-environment-412808/traces/2f8bc853b6c470a54a056c7cdc614ca6,
0.052524090s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1468,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",66298322000079d8406c75aa,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:38.156827837Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,1221961503991854131,,2024-04-24T22:09:37.977303Z,projects/production-environment-412808/traces/33b4a7fe088d61942de8fe220844a098,
0.050162909s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1469,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629832000081103ad90d8c3,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:36.825703193Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,12159584140841020118,,2024-04-24T22:09:36.476647Z,projects/production-environment-412808/traces/5b80acf78d62a5bce712a7a7c5536645,
0.067719269s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1467,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629831f000092288e824ebc,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:35.159935733Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,15876895740145936382,,2024-04-24T22:09:34.968160Z,projects/production-environment-412808/traces/8fe9498a0820b54f22a26a9f3881a5d1,
0.059283483s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1469,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629831d00080d07e8cdd21a,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:33.829822649Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,14461635659668814689,,2024-04-24T22:09:33.467024Z,projects/production-environment-412808/traces/2643264e591144e350b9175b9f33ffd1,
0.062345291s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1468,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629831c0000a024dde3f9c9,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:32.161718626Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,106613590164711802,,2024-04-24T22:09:31.976719Z,projects/production-environment-412808/traces/e71141d8ea19cddfff14e4482e717375,
0.060785909s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1469,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629831a0008317685ef83f4,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:30.830765683Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,8092169881825066998,,2024-04-24T22:09:30.474309Z,projects/production-environment-412808/traces/4a765dd06122d897f55ace9f0dcdc57f,true
0.052923371s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1468,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629831900005367ea870ddb,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:29.165875325Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,3640621604161388454,,2024-04-24T22:09:28.966568Z,projects/production-environment-412808/traces/cb6be7ea22e94ff9dcea07a4ba953864,
0.062799695s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1469,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",662983170008296749db10c6,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:27.833261372Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,2760020560168249003,,2024-04-24T22:09:27.470296Z,projects/production-environment-412808/traces/3ebbfce04366f64832fd196082636258,
0.068212019s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1468,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",662983160000b02e362c91b4,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:26.167719005Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,7697113155441374373,,2024-04-24T22:09:25.975102Z,projects/production-environment-412808/traces/673fecb15c4eae3badcd0e0aedc72ed4,
0.054171844s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1468,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",6629831400080b01b50c5eba,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:24.837148166Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,6033716460287252290,,2024-04-24T22:09:24.471285Z,projects/production-environment-412808/traces/16afa91350c70f463ed3d2a1e8779f4a,
0.057165405s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1469,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",662983130000732647e225fa,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:23.170181101Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,11714707170744327502,,2024-04-24T22:09:22.970578Z,projects/production-environment-412808/traces/786252f85212a0bf93e7af26b8007d78,
0.057319537s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1469,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",66298311000802562b4ff11f,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:21.839745552Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,10603152517750635340,,2024-04-24T22:09:21.465953Z,projects/production-environment-412808/traces/5baaba31a4a10c879303fec17852758d,
0.079231403s,HTTP/1.1,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products,193.107.177.40,GET,1469,https://mkt-admin-panel-gqyecvuz2q-ew.a.run.app/products?_rsc=1d8bb,6521,216.239.34.53,200,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/123.0.0.0 Safari/537.36 OPR/109.0.0.0",662983100000bdbad989c2a7,9ae4b90e54edba88f8e65fbe9324bb4107a5aabb,f7c40490-7e70-4d2f-94de-85dce8cc89a3,d7f1f952-1071-43d3-b8a1-5716ac69978b,global,00f46b9285e2ac76dd0b32a2ec7bc803cc62dcc187f5f4daa831a503ebf356014976f494531f1a1815e81e39290aad562c049e979473a26039baab99e1f9813e3a32,gcp-cloud-build-deploy-cloud-run,projects/production-environment-412808/logs/run.googleapis.com%2Frequests,,2024-04-24T22:09:20.173784684Z,mkt-admin-panel,europe-west1,production-environment-412808,mkt-admin-panel-00012-s45,mkt-admin-panel,cloud_run_revision,INFO,2182360891779633305,,2024-04-24T22:09:19.967200Z,projects/production-environment-412808/traces/ff1a766e126496dfa6db1aae7c876434,true
